node,x,y,z,lumped_control_volume,previous_indicator,low_order_indicator,raw_target_indicator,limited_indicator,physical_boundary_transfer,discrete_divergence_source,low_order_interior_transfer,raw_antidiffusive_transfer,limited_antidiffusive_transfer,limited_balance_residual,courant,component_id
19260,0.65625,0.6875,0.53125,3.0517578124999983e-05,-3.9117336756919197e-16,3.8202709896327884e-05,-6.0782329751870688e-05,-3.9162737722892027e-16,1.5382611787289831e-37,-0,1.1658541838598339e-09,-3.0207836806701208e-09,-1.1658541838598477e-09,8.8162076311671563e-39,0.23738589006434341,79
19261,0.6875,0.6875,0.53125,3.0517578124999983e-05,-3.7924714367185142e-16,3.3731683445849034e-05,-5.8731732130446699e-05,-3.9107849987909948e-16,1.6853099308933628e-37,-2.3527057667311911e-37,1.0294092848580402e-09,-2.8217595085539453e-09,-1.0294092848584012e-09,1.88079096131566e-37,0.25391241010363552,79
19262,0.71875,0.6875,0.53125,3.0517578124999983e-05,7.6595519071234394e-13,5.3176466898046281e-05,-6.5104186633633317e-05,4.6338794075766881e-14,-3.6583514288580418e-34,-1.1879240386618991e-34,1.6228169595975056e-09,-3.609639084829087e-09,-1.6228169815584552e-09,1.2325951644078309e-32,0.26193448780458073,79
19263,0.75,0.6875,0.53125,3.0517578124999983e-05,-1.4882030070079155e-16,9.1833345562465605e-05,-7.8024712074442959e-05,-3.8310283764775299e-16,7.3171223364168703e-38,-0,2.8025312976872062e-09,-5.1836565440951075e-09,-2.8025312976943559e-09,4.513898307157584e-36,0.26115064780037961,79
19264,0.78125,0.6875,0.53125,3.0517578124999983e-05,7.9427351587358806e-05,0.00023188917092561835,-6.6042213453296856e-06,3.5364878252231433e-06,-3.8602438766433444e-26,-2.1794146834870611e-26,4.652765482734968e-09,-7.2782407309249236e-09,-6.9687708465696737e-09,4.1359030627651384e-25,0.25159549195792846,79
19265,0.8125,0.6875,0.53125,3.0517578124999983e-05,0.00045631168891622359,0.00059484037213008913,0.00038174028172167571,0.00037765512765614831,-2.1028684700089485e-25,-7.6213443467748574e-26,4.2275599125325177e-09,-6.5032986574833157e-09,-6.6279676658307102e-09,-2.0679515313825692e-24,0.23436744396280693,79
19266,0.84375,0.6875,0.53125,3.0517578124999983e-05,0.00021309075826562524,0.00042213047353150838,0.00015134021300976881,0.00015028399639175889,-8.8887651504625667e-26,-8.8976355707373488e-26,6.3793858418543407e-09,-8.2638629309612857e-09,-8.2960961041183266e-09,-4.1359030627651384e-25,0.20966743467550331,79
19267,0.875,0.6875,0.53125,3.0517578124999983e-05,0.0001509835762116384,0.00032493763083214886,0.00015832610391341306,0.00015797166256656958,-5.3836725040649132e-26,1.8012403316273008e-26,5.3086564520419428e-09,-5.0845802892680577e-09,-5.0953969807610837e-09,-1.2924697071141057e-25,0.1778385143385327,79
19268,0.90625,0.6875,0.53125,3.0517578124999983e-05,0.00024681830315680944,0.00031160198320886562,0.00027143732020688848,0.00027133796241058733,-6.9474995388349211e-26,-6.4780157249335059e-26,1.9770410172136293e-09,-1.2257282410271332e-09,-1.2287604003380815e-09,-2.0679515313825692e-24,0.140197210835907,79
19269,0.9375,0.6875,0.53125,3.0517578124999983e-05,0.00011121735474041974,0.00012562150711863029,0.00011921634454195338,0.00011912740350918945,-2.1659331699757661e-26,-4.8760916459246132e-26,4.3957984552644476e-10,-1.9547004933706387e-10,-1.9818431425295501e-10,-5.169878828456423e-26,0.098176593031961829,79
19270,0.96875,0.6875,0.53125,3.0517578124999983e-05,2.1077374435792107e-05,2.2973712452065712e-05,2.2030262995596517e-05,2.1978712004812648e-05,-2.1014734922690795e-27,5.7797396650478055e-28,5.7871643563037184e-11,-2.8791792494787472e-11,-3.0365003883455272e-11,9.6935228033557931e-27,0.053392889932476539,79
19271,1,0.6875,0.53125,1.5258789062499992e-05,2.9854317071742941e-06,3.2176495560286188e-06,3.0678590670251481e-06,3.0649331870563187e-06,1.0250896616451763e-43,1.1774953425962931e-14,3.5315882187896827e-12,-2.285621475272681e-12,-2.3302668605392473e-12,6.0584517520973707e-28,0.014778698136895897,79
19272,0,0.71875,0.53125,1.5258789062499992e-05,3.2012255703793086e-10,4.3192211872288677e-10,3.7595631375498165e-10,3.7576106268607136e-10,-0,-1.340376878647791e-18,1.7072663059093461e-15,-8.5397041271827808e-16,-8.5694970759300799e-16,9.8607613152626476e-32,0.015973987958658491,-1
19273,0.03125,0.71875,0.53125,3.0517578124999983e-05,5.1046136453327601e-09,7.5342652251259039e-09,6.3597194962539259e-09,6.3496353465228646e-09,5.3402300177762089e-31,4.8718602147613814e-31,7.4147081902866862e-14,-3.5844291042235625e-14,-3.61520348694775e-14,3.7865323450608567e-29,0.055446168003925309,-1
19274,0.0625,0.71875,0.53125,3.0517578124999983e-05,5.5647759440781946e-08,1.3201679727824724e-07,7.3955360246545442e-08,7.3914788795661652e-08,1.1468358280950053e-29,-6.6388008010174438e-31,2.3305980785359264e-12,-1.7718944406647268e-12,-1.7731325830867174e-12,5.0487097934144756e-28,0.10192451638730306,79
19275,0.09375,0.71875,0.53125,3.0517578124999983e-05,2.0149467940821547e-06,3.2280363512235943e-06,2.2909633429568905e-06,2.2909633429568905e-06,6.0552865469431666e-28,3.8461438232158002e-28,3.7020555332685524e-11,-2.8597198738607894e-11,-2.8597198738607894e-11,-1.6155871338926322e-27,0.14549870022118716,79
19276,0.125,0.71875,0.53125,3.0517578124999983e-05,3.1516165496278826e-05,4.0091449109988618e-05,3.4286990765241919e-05,3.4286990765241919e-05,1.2110935347901444e-26,-5.2638482767682085e-27,2.6169688762542093e-10,-1.7713801100911555e-10,-1.7713801100911555e-10,-7.7548182426846345e-26,0.18449418805752521,79
19277,0.15625,0.71875,0.53125,3.0517578124999983e-05,0.0002082173908819303,0.00024225401799331798,0.00022361698529184556,0.00022361698529184556,9.45609097544545e-26,1.9872336931641927e-25,1.0387154269832655e-09,-5.6875710148536421e-10,-5.6875710148536421e-10,3.1019272970738538e-25,0.21741513587568356,79
19278,0.1875,0.71875,0.53125,3.0517578124999983e-05,0.0007944194763562835,0.00087732996011802343,0.00084351313229255348,0.00084351313229255348,4.031186100016488e-25,4.738728664889302e-25,2.5302271655804421e-09,-1.0320076851034536e-09,-1.0320076851034536e-09,-1.0339757656912846e-24,0.24360425595439186,79
19279,0.21875,0.71875,0.53125,3.0517578124999983e-05,0.0019818505492121409,0.0021056554557116673,0.0020738161053083649,0.0020738161053083649,1.074376069096842e-24,1.134890847357778e-24,3.7782259063576176e-09,-9.7165986338202381e-10,-9.7165986338202381e-10,-1.075334796318936e-23,0.26241438731635836,79
19280,0.25,0.71875,0.53125,3.0517578124999983e-05,0.0034131762312956523,0.0035128716597102225,0.003504848989881678,0.003504848989881678,1.9005295299910241e-24,8.1438668244864285e-26,3.0424630253469857e-09,-2.4483245326368172e-10,-2.4483245326368172e-10,-3.7223127564886245e-24,0.27249085583928467,79
19281,0.28125,0.71875,0.53125,3.0517578124999983e-05,0.0041032835422223028,0.0041159142448106301,0.0041072539031797931,0.0041072539031797931,2.2609673399710851e-24,-4.1119968110400606e-24,3.8545845301293171e-10,-2.6429265230825736e-10,-2.6429265230825736e-10,-1.2485257370722261e-23,0.27344642848878364,79
19282,0.3125,0.71875,0.53125,3.0517578124999983e-05,0.0032922400152934762,0.0032351662716115573,0.0031524339117356128,0.0031406577011257346,1.7281264044495412e-24,3.2992310438126251e-24,-1.7417524316991807e-09,-2.5247912559797423e-09,-2.884172683283167e-09,-5.7902642878711937e-24,0.2652902502028141,79
19283,0.34375,0.71875,0.53125,3.0517578124999983e-05,0.0014015092949540768,0.0013887714258736784,0.0011853025854549047,0.0011368515850717423,6.7203646454766294e-25,6.6880256265309766e-25,-3.8872891480708286e-10,-6.2093762334830788e-09,-7.6879834229106402e-09,-1.6543612251060553e-24,0.24831422265828984,79
19284,0.375,0.71875,0.53125,3.0517578124999983e-05,4.3499108636230069e-06,7.7721969273222445e-05,-0.00013665980977042009,1.5815951194738667e-07,1.8119952635047927e-27,-7.2652464038751156e-28,2.2391375247070129e-09,-6.5424126905408456e-09,-2.3670596240623479e-09,7.7548182426846345e-26,0.22316590437206899,79
19285,0.40625,0.71875,0.53125,3.0517578124999983e-05,1.595532364405015e-13,1.0805245886452516e-05,-3.8326144038058043e-05,5.2501761754275914e-15,5.4005313409465326e-35,2.1318939419563301e-34,3.2974993063047099e-10,-1.4993710304110881e-09,-3.2974993533942668e-10,2.311115933264683e-33,0.19096173403038744,79
19286,0.4375,0.71875,0.53125,3.0517578124999983e-05,-3.9018742121858796e-16,1.5910859049417561e-05,3.118962447143583e-06,3.118962447143583e-06,-9.6870734576681967e-38,-2.3274760660305332e-37,4.855608840883709e-10,-3.9037770392681795e-10,-3.9037770392681795e-10,5.169878828456423e-26,0.15569171803757031,79
19287,0.46875,0.71875,0.53125,3.0517578124999983e-05,5.1315442070452421e-05,6.9343434097767962e-05,6.2516176229037232e-05,6.1433909920714411e-05,7.6661425285789501e-27,0,5.5017065513047884e-10,-2.0835137538851115e-10,-2.4137952200480811e-10,2.0679515313825692e-25,0.12377507518224859,79
19288,0.5,0.71875,0.53125,3.0517578124999983e-05,7.9697417807982093e-05,8.6065126040831143e-05,8.2903413245814076e-05,8.1316142915412542e-05,3.6385044757560635e-27,-2.0442060308883484e-26,1.9432703347317608e-10,-9.6487817230745309e-11,-1.4492746354426871e-10,3.8774091213423172e-25,0.092845762478943702,79
19289,0.53125,0.71875,0.53125,3.0517578124999983e-05,-3.903127820947816e-16,7.3204773985772216e-06,-1.2142059977291613e-05,-3.9043814297097523e-16,2.3013533001959383e-38,-1.1175474462042875e-37,2.234032409352884e-10,-5.9394950487880932e-10,-2.2340324093529222e-10,2.2040519077917891e-39,0.12377507518224858,79
19290,0.5625,0.71875,0.53125,3.0517578124999983e-05,-3.90440684069817e-16,7.5964057155184395e-06,-1.1897571089093843e-05,-3.9053301066106771e-16,6.2640127952364726e-38,-5.8224669604866595e-38,2.3182390490444568e-10,-5.9490896010169285e-10,-2.318239049044485e-10,1.4693679385278594e-39,0.15569171803757031,79
19291,0.59375,0.71875,0.53125,3.0517578124999983e-05,-3.9052792846338419e-16,7.488792488706617e-06,-9.9031388190710521e-06,-3.9117167350329746e-16,9.9531686401275544e-38,1.2113437433827999e-37,2.285398098479352e-10,-5.307596224297381e-10,-2.2853980984795485e-10,1.1754943508222875e-38,0.19096173403038744,79
19292,0.625,0.71875,0.53125,3.0517578124999983e-05,-3.9071935790946366e-16,7.0666785801236357e-06,-1.2677683041740128e-05,-3.9119030822813705e-16,1.3230654114484185e-37,1.0254855949501322e-37,2.156579156651108e-10,-6.025500983234788e-10,-2.1565791566512518e-10,8.8162076311671563e-39,0.22316590437206901,79
19293,0.65625,0.71875,0.53125,3.0517578124999983e-05,-3.9071935790946366e-16,5.9631560529489956e-06,-1.220893825575705e-05,-3.9118522603045353e-16,1.596053910083081e-37,3.8455709810629959e-37,1.8198108072936131e-10,-5.545683077608043e-10,-1.8198108072937553e-10,8.8162076311671563e-39,0.24831422265828984,79
19294,0.6875,0.71875,0.53125,3.0517578124999983e-05,-3.9071766384356915e-16,7.7154149384164662e-06,-1.1288696179434643e-05,-3.9118861416224254e-16,1.8042716276911405e-37,2.4704773127515307e-37,2.3545577816184017e-10,-5.79959445735202e-10,-2.3545577816185455e-10,8.8162076311671563e-39,0.2652902502028141,79
19295,0.71875,0.71875,0.53125,3.0517578124999983e-05,-3.9031108802888709e-16,1.1817935148359125e-05,-1.2496919059157886e-05,-3.9071427571178013e-16,1.9377131720680042e-37,-1.6297496187844974e-37,3.6065475917814421e-10,-7.4203046287588495e-10,-3.6065475917815651e-10,7.3468396926392969e-39,0.27344642848878353,79
19296,0.75,0.71875,0.53125,3.0517578124999983e-05,-3.9008916539670646e-16,1.7360076253234876e-05,-1.6176339469761724e-05,-3.903127820947816e-16,1.9940086718348888e-37,-3.2576459552191515e-37,5.2978748332595689e-10,-1.0234501868590265e-09,-5.2978748332596372e-10,4.4081038155835782e-39,0.27249085583928473,79
19297,0.78125,0.71875,0.53125,3.0517578124999983e-05,-3.8983844364431919e-16,5.1443802901135926e-05,-1.0051681918614264e-05,-3.9008238913312843e-16,1.9700882582520964e-37,2.3719022957080192e-37,1.5699402740944134e-09,-1.8766932623214767e-09,-1.5699402740944208e-09,4.4081038155835782e-39,0.2624143873163583,79
19298,0.8125,0.71875,0.53125,3.0517578124999983e-05,1.3188074441514744e-06,8.9566737780402e-05,4.0040063151208007e-06,3.9738921841205927e-06,-6.320450815224321e-28,-6.922708123428664e-28,2.6931131084060813e-09,-2.6111673420801131e-09,-2.6120863524255784e-09,-3.8774091213423172e-26,0.24360425595439189,79
19299,0.84375,0.71875,0.53125,3.0517578124999983e-05,3.3257838571831329e-05,0.00013616410082287938,5.0151132589206787e-05,4.9629195629143224e-05,-1.4429083571099108e-26,-2.0631904525210058e-26,3.1404498977980955e-09,-2.6249074778342448e-09,-2.6408357297893096e-09,-3.1019272970738538e-25,0.21741513587568359,79
19300,0.875,0.71875,0.53125,3.0517578124999983e-05,0.00020644273056530458,0.0002821771198653596,0.0002419546877917452,0.00024005605348809196,-7.6570680014868148e-26,1.9456675727164048e-25,2.3112301422135915e-09,-1.2274912131840325e-09,-1.2854329338765751e-09,2.0679515313825692e-25,0.18449418805752538,79
19301,0.90625,0.71875,0.53125,3.0517578124999983e-05,0.00040484048064865901,0.00040742345952961886,0.00042554523104801665,0.00042259760206862042,-1.1854715079875989e-25,-1.7870125835481978e-25,7.8826259794917266e-11,5.5303257807610468e-10,4.6307808041386627e-10,-4.1359030627651384e-25,0.14549870022118719,79
19302,0.9375,0.71875,0.53125,3.0517578124999983e-05,0.00013881710912253467,0.00013881880946259987,0.00014205752879641891,0.00014068304356687245,-2.8126179786329716e-26,-8.4874811053603463e-26,5.189026077872221e-14,9.8837870294770713e-11,5.6891909920427843e-11,2.3264454728053903e-25,0.10192451638730321,79
19303,0.96875,0.71875,0.53125,3.0517578124999983e-05,1.6025017482744127e-05,1.6394720807828365e-05,1.5987120661329938e-05,1.5759959562004954e-05,-1.6624116740544432e-27,-9.0588847033149401e-28,1.1282450106330452e-11,-1.2438969314527215e-11,-1.937137591013828e-11,5.169878828456423e-26,0.055446168003925433,79
19304,1,0.71875,0.53125,1.5258789062499992e-05,1.3254103024863565e-06,1.3865107325570618e-06,1.286691534194391e-06,1.279881821894866e-06,4.9755548404743015e-44,5.5495911959861669e-15,9.2676898288093593e-13,-1.5231200922038372e-12,-1.6270280557586023e-12,1.4136387421560532e-27,0.01542517977761775,79
19305,0,0.75,0.53125,1.5258789062499992e-05,2.8324227651252358e-10,3.5090139645514259e-10,3.0570426783989216e-10,3.0544603717076706e-10,-0,-1.2091906696189743e-18,1.033605430028429e-15,-6.8965345177078836e-16,-6.9359373908043639e-16,-4.9303806576313238e-31,0.016075063189488814,-1
19306,0.03125,0.75,0.53125,3.0517578124999983e-05,6.899027394390602e-09,8.8865221459676776e-09,7.9730105398559058e-09,7.942718994307449e-09,7.2425075343212214e-31,6.9959830718309915e-31,6.0653526354280861e-14,-2.7878161807610229e-14,-2.8802586415412211e-14,-4.4176210692376661e-29,0.055514116630084299,-1
19307,0.0625,0.75,0.53125,3.0517578124999983e-05,9.7166188632832018e-08,1.4478213679232388e-07,1.1734358625748454e-07,1.1726249819880856e-07,2.0095667481955925e-29,-1.1591966638188027e-29,1.4531234179532418e-12,-8.3735810958371931e-13,-8.3983272074936826e-13,1.0097419586828951e-28,0.10202250871335414,79
19308,0.09375,0.75,0.53125,3.0517578124999983e-05,1.1608125579434436e-06,1.8742562839982293e-06,1.3701891124842489e-06,1.3701891124842489e-06,3.5010436902351309e-28,4.1545626006956547e-28,2.1772574647668011e-11,-1.5382909286925663e-11,-1.5382909286925663e-11,-3.2311742677852644e-27,0.14563552642676508,79
19309,0.125,0.75,0.53125,3.0517578124999983e-05,1.5695946756933855e-05,2.0764699000005867e-05,1.7288216482890555e-05,1.7288216482890555e-05,6.0538039553233143e-27,-1.8725329635876424e-28,1.5468604257421908e-10,-1.0609382681626307e-10,-1.0609382681626307e-10,-1.1632227364026952e-25,0.18467714595805304,79
19310,0.15625,0.75,0.53125,3.0517578124999983e-05,0.00010789457188438977,0.00012770503657877073,0.00011598868382576449,0.00011598868382576449,4.9184172195427764e-26,8.7528697051920331e-26,6.0456740400332474e-10,-3.5755471047992653e-10,-3.5755471047992653e-10,-1.5509636485369269e-25,0.21804801878752189,79
19311,0.1875,0.75,0.53125,3.0517578124999983e-05,0.00042008618795069246,0.00046620288096789453,0.00044516616389093943,0.00044516616389093943,2.1398855147892753e-25,4.2097823546448898e-25,1.4073697820191052e-09,-6.4198965688949795e-10,-6.4198965688949795e-10,-9.3057818912215613e-25,0.24503061025043318,79
19312,0.21875,0.75,0.53125,3.0517578124999983e-05,0.0010229606684168699,0.001087394165389773,0.0010674072556819229,0.0010674072556819229,5.5674511904976478e-25,8.7868535313231927e-25,1.966354277737527e-09,-6.0995207848663565e-10,-6.0995207848663565e-10,-6.6174449004242214e-24,0.26399394383657632,79
19313,0.25,0.75,0.53125,3.0517578124999983e-05,0.0016363089008927969,0.0016841795754070665,0.0016700951621481347,0.0016700951621481347,9.1483547470399318e-25,1.2493589191586891e-24,1.460897049385665e-09,-4.2982218197423674e-10,-4.2982218197423674e-10,-1.0339757656912846e-24,0.27420926927099598,79
19314,0.28125,0.75,0.53125,3.0517578124999983e-05,0.0017100683632200477,0.0017090590560596853,0.0016804563152958197,0.0016804563152958197,9.4623203231964888e-25,8.5684983548723666e-25,-3.0801610118481983e-11,-8.7288637585038908e-10,-8.7288637585038908e-10,-2.1713491079516976e-24,0.27528401732606783,79
19315,0.3125,0.75,0.53125,3.0517578124999983e-05,0.0010028807216993303,0.00097831696933574027,0.0008982633337064216,0.00087934144662580628,5.2872405099759488e-25,9.0929505664589106e-25,-7.4962623179901431e-10,-2.4430430795080157e-09,-3.0204932467631219e-09,1.6543612251060553e-24,0.2671768860367611,79
19316,0.34375,0.75,0.53125,3.0517578124999983e-05,9.2742369373916261e-05,0.00012102633342017368,-6.6739078762988061e-06,3.8621659410945493e-06,4.4675381525249119e-26,-1.3277043797093282e-26,8.6315808246635147e-10,-3.8971020903464478e-09,-3.5755666344933795e-09,0,0.25022976602851654,79
19317,0.375,0.75,0.53125,3.0517578124999983e-05,5.5209846080723352e-11,9.1911834639381237e-06,-3.1090418588232925e-05,9.1251660870280468e-13,2.3111220797472359e-32,-6.5865575553818849e-33,2.8049097455114862e-10,-1.2292969376272896e-09,-2.8049263157414276e-10,9.8607613152626476e-31,0.22510370334061319,79
19318,0.40625,0.75,0.53125,3.0517578124999983e-05,3.9502706643648641e-07,1.7694618723157334e-05,4.594501660627866e-06,4.5746516780208309e-06,1.3443024727195158e-28,-1.6023143621384777e-28,5.2794163991457634e-10,-3.9978384590238834e-10,-4.0038961929737843e-10,2.5849394142282115e-26,0.19272596614934953,79
19319,0.4375,0.75,0.53125,3.0517578124999983e-05,3.7709987584398131e-05,5.9250184146187214e-05,5.0802498840227486e-05,4.9481101056120668e-05,9.4208072609300563e-27,2.1594322427855205e-26,6.5735463140225442e-10,-2.5780289630004043e-10,-2.9812875641072212e-10,0,0.15753916959160674,79
19320,0.46875,0.75,0.53125,3.0517578124999983e-05,4.2991585284333405e-05,5.4264642170310493e-05,4.8780139294891353e-05,4.7364860174620208e-05,6.4759367111820378e-27,3.5902397793473904e-27,3.4402639422537495e-10,-1.6737374497739059e-10,-2.1056463609894653e-10,-1.809457589959748e-25,0.12572936018392741,79
19321,0.5,0.75,0.53125,3.0517578124999983e-05,7.4297799900271966e-14,2.7487899093008703e-06,-3.5016916643421273e-06,6.6499879062577316e-16,3.458443438049558e-36,-1.9057080494602944e-35,8.3886408538912009e-11,-1.9074955974252302e-10,-8.388641078600677e-11,1.1555579666323415e-33,0.094937904018632113,79
19322,0.53125,0.75,0.53125,3.0517578124999983e-05,-3.9030939396299258e-16,2.1346634982627992e-06,-3.7104172248813131e-06,-3.9043814297097523e-16,2.2805886578081623e-38,-8.38153308953696e-38,6.5144760090732035e-11,-1.7837770761548184e-10,-6.5144760090735964e-11,2.2040519077917891e-39,0.12572936018392741,79
19323,0.5625,0.75,0.53125,3.0517578124999983e-05,-3.9043433132271259e-16,3.6096320156105616e-06,-3.4457049572094729e-08,-3.9052708143043693e-16,6.2574557357537098e-38,1.3042113783587464e-37,1.1015722705081158e-10,-1.1120877274116987e-10,-1.1015722705081441e-10,1.4693679385278594e-39,0.15753916959160674,79
19324,0.59375,0.75,0.53125,3.0517578124999983e-05,6.0144216445186998e-06,1.0072267432229918e-05,8.3910438634654719e-06,8.1303054698742406e-06,-1.5340049914678358e-27,2.5472066457933651e-27,1.2383562584567922e-10,-5.1306871605360291e-11,-5.9263975901967651e-11,-3.8774091213423172e-26,0.19272596614934948,79
19325,0.625,0.75,0.53125,3.0517578124999983e-05,1.7260509851955313e-05,1.9572017114022725e-05,1.9875815032070841e-05,1.9069481348462008e-05,-5.8537946556514859e-27,1.647348792226884e-27,7.054160345664711e-11,9.2711766982457274e-12,-1.5336174486105848e-11,-6.4623485355705287e-26,0.22510370334061314,79
19326,0.65625,0.75,0.53125,3.0517578124999983e-05,2.7545647327947228e-05,2.7666294524413917e-05,3.0087108048835248e-05,2.8532423443729473e-05,-1.1274587813398083e-26,-2.9575864445347629e-27,3.6818602437344316e-12,7.387736585758452e-11,2.6432156961534251e-11,6.4623485355705287e-27,0.25022976602851649,79
19327,0.6875,0.75,0.53125,3.0517578124999983e-05,4.5108178226329354e-05,4.3519510473363959e-05,4.8856962823782719e-05,4.6078875923596976e-05,-2.0878032625999323e-26,-7.533994141922256e-27,-4.8482292265789663e-11,1.628861190923693e-10,7.8105635077911931e-11,-3.2311742677852644e-26,0.26717688603676099,79
19328,0.71875,0.75,0.53125,3.0517578124999983e-05,5.6009722393844808e-05,5.5360898996907562e-05,6.1721753953330243e-05,5.8627709719055572e-05,-2.7876061597691353e-26,-2.4723337586812415e-26,-1.9800518705360328e-11,1.9411788807442236e-10,9.9695151432739564e-11,3.8774091213423172e-26,0.27528401732606783,79
19329,0.75,0.75,0.53125,3.0517578124999983e-05,3.0439924089723549e-05,3.1403641559472395e-05,3.2754799344233415e-05,3.1176094674309199e-05,-1.5601569966339482e-26,2.542046905794507e-27,2.9410323173487644e-11,4.1234063255646407e-11,-6.9441798450683119e-12,1.454028420503369e-25,0.27420926927099593,79
19330,0.78125,0.75,0.53125,3.0517578124999983e-05,7.8873850528357286e-05,7.5777136289959261e-05,8.2611017658469399e-05,7.9203927734745641e-05,-3.9971812070071259e-26,-3.2933890881711784e-26,-9.4504218701111659e-11,2.0855350856048973e-10,1.0457737563435003e-10,8.5626118096309505e-26,0.26399394383657632,79
19331,0.8125,0.75,0.53125,3.0517578124999983e-05,0.00027880571552281621,0.00024084107490746469,0.00028669728839853838,0.0002808700277552141,-1.3400989729333454e-25,-4.6566292634209729e-26,-1.1585888859665375e-09,1.3994205777305194e-09,1.2215866957931328e-09,7.884065213396045e-25,0.24503061025043316,79
19332,0.84375,0.75,0.53125,3.0517578124999983e-05,0.00045295338880880218,0.00039092902357884622,0.00046153277036874575,0.00045863658586481072,-1.9711014416576986e-25,-3.5664768023720872e-25,-1.8928334115587127e-09,2.1546553585784749e-09,2.0662708217152244e-09,-9.3057818912215613e-25,0.218048018787522,79
19333,0.875,0.75,0.53125,3.0517578124999983e-05,0.00039257685872660366,0.00034955106821924408,0.00039477031818176052,0.00039108657659790176,-1.4606154639427763e-25,7.4935331531499765e-26,-1.31304292319823e-09,1.3799819934849975e-09,1.2675631219072766e-09,1.8870057723865944e-24,0.1846771459580531,79
19334,0.90625,0.75,0.53125,3.0517578124999983e-05,0.0001358177922743923,0.00013083439879519592,0.00013381341004729892,0.00013025528460430054,-3.9897566402795285e-26,-2.5114834445579408e-26,-1.5208109982899061e-10,9.0912208621307579e-11,-1.7673162563946243e-11,1.809457589959748e-25,0.14563552642676514,79
19335,0.9375,0.75,0.53125,3.0517578124999983e-05,1.4984663308122761e-05,1.6714691651328468e-05,1.3547003870978114e-05,1.3157449264253373e-05,-3.0459955471936765e-27,-9.3853019026529762e-28,5.2796275122244476e-11,-9.6670159312449713e-11,-1.0855842245712565e-10,-1.2924697071141057e-26,0.10202250871335426,79
19336,0.96875,0.75,0.53125,3.0517578124999983e-05,1.356882837376903e-08,2.9698926192393013e-07,-2.728930405421974e-07,7.701312162027494e-11,-1.4123014663151903e-30,1.8650215749532949e-31,8.6493052230884075e-12,-1.7391427687564917e-11,-9.0610427490939237e-12,2.5243548967072378e-28,0.055514116630084431,79
19337,1,0.75,0.53125,1.5258789062499992e-05,-3.8740718446173598e-16,1.7390295665126332e-08,-3.6468579830736869e-08,-3.87417583776397e-16,-1.5165864034496651e-53,-1.6538814705289061e-24,2.6535485920168905e-13,-8.2182122033482618e-13,-2.6535485920019388e-13,9.1835496157991212e-41,0.015515503220547282,79
19338,0,0.78125,0.53125,1.5258789062499992e-05,9.8465251575393996e-11,1.1096473554346708e-10,8.5587367050619405e-11,8.5167121913212295e-11,-0,-4.1228130808119601e-19,1.9113927056700861e-16,-3.8722791279369608e-16,-3.9364034469993256e-16,2.9582283945787943e-31,0.015595005567467433,-1
19339,0.03125,0.78125,0.53125,3.0517578124999983e-05,4.4913515026841579e-09,5.4147446747125631e-09,4.8380949333253438e-09,4.783343848701856e-09,4.5633910047093531e-31,-1.8753703453038841e-31,2.8179723267468391e-14,-1.7597953533545507e-14,-1.9268824035971268e-14,4.7331654313260708e-30,0.053699253297373274,-1
19340,0.0625,0.78125,0.53125,3.0517578124999983e-05,9.2171527392259202e-08,1.1505365044845195e-07,1.0428997296603286e-07,1.0391346285091312e-07,1.8450948536579109e-29,3.0789084140843414e-29,6.9830697803322552e-13,-3.2848136848202772e-13,-3.3997154533504733e-13,2.5243548967072378e-28,0.098673021610490894,79
19341,0.09375,0.78125,0.53125,3.0517578124999983e-05,8.8200672184130204e-07,1.202912671854975e-06,1.0157857498211959e-06,1.0157857498211959e-06,2.5749443013956244e-28,-5.1559646340658811e-28,9.7932724003196065e-12,-5.7106604624566377e-12,-5.7106604624566377e-12,-8.0779356694631609e-28,0.14085328898313307,79
19342,0.125,0.78125,0.53125,3.0517578124999983e-05,7.4375200790258642e-06,9.8402017817738449e-06,8.310442422202501e-06,8.310442422202501e-06,2.7768773920891698e-27,-3.9928465475494954e-27,7.3324026573119528e-11,-4.6684550768168453e-11,-4.6684550768168453e-11,-1.6155871338926322e-26,0.17880436503302577,79
19343,0.15625,0.78125,0.53125,3.0517578124999983e-05,4.6264844647762488e-05,5.6077602364322286e-05,5.0064103568867912e-05,5.0064103568867912e-05,2.0417089122113147e-26,1.6558245513911242e-26,2.9946160023680993e-10,-1.835174192948722e-10,-1.835174192948722e-10,1.4217166778255163e-25,0.21177275032368109,79
19344,0.1875,0.78125,0.53125,3.0517578124999983e-05,0.00017805313890778795,0.0002012262502973297,0.00018875093008167312,0.00018875093008167312,8.7811388298244848e-26,6.7973802824537672e-26,7.0718723722966721e-10,-3.8071655931569171e-10,-3.8071655931569171e-10,5.169878828456423e-26,0.23800509131193998,79
19345,0.21875,0.78125,0.53125,3.0517578124999983e-05,0.00042891478767868602,0.00046092047140498365,0.00044640298933157504,0.00044640298933157504,2.2602359847740796e-25,2.8655038840552218e-25,9.767359535613269e-10,-4.4303839335353477e-10,-4.4303839335353477e-10,1.7577588016751838e-24,0.25646131569471498,79
