node,x,y,z,lumped_control_volume,previous_indicator,low_order_indicator,raw_target_indicator,limited_indicator,physical_boundary_transfer,discrete_divergence_source,low_order_interior_transfer,raw_antidiffusive_transfer,limited_antidiffusive_transfer,limited_balance_residual,courant,component_id
2261,0.796875,0.53125,0,0.00024414062499999989,2.3625936211071328e-21,5.8610906071940161e-20,3.077613267499997e-20,3.077613267499997e-20,1.9704070282344219e-42,1.2315043926465135e-41,1.3732498156941651e-23,-6.7955989738623483e-24,-6.7955989738623483e-24,0,0.24615384615384622,-1
2262,0.8125,0.53125,0,0.00024414062499999989,1.1475247637274434e-23,5.8424908975813955e-22,2.9927450686844848e-22,2.9927450686844848e-22,9.5703757062631493e-45,5.9814848164144678e-44,1.3983736379903927e-25,-6.9573872775803449e-26,-6.9573872775803449e-26,0,0.24615384615384622,-1
2263,0.828125,0.53125,0,0.00024414062499999989,0,2.7958497814321064e-24,1.3979248907160532e-24,1.3979248907160532e-24,0,0,6.8258051304494757e-28,-3.4129025652247379e-28,-3.4129025652247379e-28,0,0.24615384615384622,-1
2264,0.84375,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2265,0.859375,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2266,0.875,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2267,0.890625,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2268,0.90625,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2269,0.921875,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2270,0.9375,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2271,0.953125,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2272,0.96875,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2273,0.984375,0.53125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2274,1,0.53125,0,0.00012207031249999995,0,0,0,0,-0,0,0,0,0,0,0.49230769230769245,-1
2275,0,0.546875,0,0.00012207031249999995,0,0,0,0,0,0,0,0,0,0,0.16410256410256413,-1
2276,0.015625,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2277,0.03125,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2278,0.046875,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2279,0.0625,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2280,0.078125,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2281,0.09375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2282,0.109375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2283,0.125,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2284,0.140625,0.546875,0,0.00024414062499999989,0,0,1.2188915076135588e-54,0,0,0,0,2.9758093447596636e-58,0,0,0.24615384615384622,-1
2285,0.15625,0.546875,0,0.00024414062499999989,-8.0723293142577452e-55,-6.0852944061327745e-55,3.5336894331420344e-53,-6.0852944061327738e-55,-6.7323361381051314e-76,-4.2077100863157065e-75,4.8511594436644783e-59,8.7757382255941428e-57,1.3558544884216827e-74,0,0.24615384615384622,-1
2286,0.171875,0.546875,0,0.00024414062499999989,-3.3409558876152446e-52,-3.3653337177675154e-52,-1.0424901722486488e-35,-3.3653337177675154e-52,-2.7863627934851424e-73,-1.741476745928214e-72,-5.9516186895193293e-58,-2.5451420220914267e-39,4.4089091003734735e-95,9.1971740644333797e-72,0.24615384615384622,-1
2287,0.1875,0.546875,0,0.00024414062499999989,8.5194345902211564e-35,6.422342998782102e-35,4.9015278862019747e-35,6.422342998782102e-35,7.1052226854353323e-56,4.4407641783970827e-55,-5.1198525181617512e-39,-3.7129275209475738e-39,-1.9311631065029277e-55,-1.3050608935997049e-54,0.24615384615384622,-1
2288,0.203125,0.546875,0,0.00024414062499999989,3.0317422054457371e-34,3.0920917826349104e-34,8.3771936231110971e-19,3.0920917826349104e-34,2.5284780658155869e-55,1.5802987911347417e-54,1.4733783493450455e-39,2.045213286892356e-22,0,1.3050608935997049e-54,0.24615384615384622,-1
2289,0.21875,0.546875,0,0.00024414062499999989,-7.4703652905677933e-18,-5.6315061421203362e-18,-2.6614172196724755e-18,-1.7419876454487466e-18,-6.2302971363799304e-39,-3.8939357102374557e-38,4.4894022178892978e-22,7.2511936583199694e-22,9.4958947672646192e-22,0,0.24615384615384622,-1
2290,0.234375,0.546875,0,0.00024414062499999989,-4.0068903452182067e-17,-3.1881227480882542e-17,-3.5577147547964831e-17,-3.5650242496328811e-17,-3.3417532439975181e-38,-2.0885957774984486e-37,1.9989443289305465e-21,-9.0232423512751128e-22,-9.2016968150543576e-22,3.76158192263132e-37,0.24615384615384622,-1
2291,0.25,0.546875,0,0.00024414062499999989,-4.3350580098272038e-17,-4.1048530581602484e-17,-0.012734698059265713,-4.4994387260645307e-17,-3.6154456246964166e-38,-2.2596535154352604e-37,5.6202380778065304e-22,-3.1090571433754068e-06,-9.6334391578193895e-22,-9.4039548065783001e-38,0.24615384615384622,1201
2292,0.265625,0.546875,0,0.00024414062499999989,0.10167838489565659,0.076649859382879562,0.029173196394096185,0.016658933637707672,8.479994292206783e-23,5.2999964326292392e-22,-6.110479861517825e-06,-1.1590982174995937e-05,-1.4646222105754849e-05,0,0.24615384615384622,1201
2293,0.28125,0.546875,0,0.00024414062499999989,0.59802590834607749,0.4762889270255744,0.50505759521001525,0.4927903970900957,4.9875460694725726e-22,3.1172162934203575e-21,-2.9720942705200946e-05,7.0236006309670024e-06,4.0286792149710236e-06,0,0.24615384615384622,1201
2294,0.296875,0.546875,0,0.00024414062499999989,0.86335453508040627,0.79584687267911935,0.8182124410452809,0.8182124410452809,7.2003912504568403e-22,4.5002445315355254e-21,-1.6481362890939185e-05,5.4603438393948964e-06,5.4603438393948964e-06,8.4703294725430034e-21,0.24615384615384622,1201
2295,0.3125,0.546875,0,0.00024414062499999989,0.95925513579788202,0.93453681706905922,0.94357380427769655,0.94357380427769655,8.0002038630764717e-22,5.0001274144227948e-21,-6.0347457834039997e-06,2.206295705233712e-06,2.206295705233712e-06,2.541098841762901e-21,0.24615384615384622,1201
2296,0.328125,0.546875,0,0.00024414062499999989,0.98833080140498675,0.98034393844020784,0.98346321283592553,0.98346321283592553,8.2426954001355878e-22,5.1516846250847417e-21,-1.9499177160104872e-06,7.6154160051702633e-07,7.6154160051702633e-07,-6.7762635780344027e-21,0.24615384615384622,1201
2297,0.34375,0.546875,0,0.00024414062499999989,0.99642289470891821,0.99391825221159602,0.99491560993288175,0.99491560993288175,8.3101835935208015e-22,5.1938647459505012e-21,-6.1148498469780241e-07,2.4349553742326643e-07,2.4349553742326643e-07,4.9763185651190145e-21,0.24615384615384622,1201
2298,0.359375,0.546875,0,0.00024414062499999989,0.99883277266624959,0.99799598622143604,0.99832598951988605,0.99832598951988605,8.3302820159574454e-22,5.2064262599734031e-21,-2.0429356562830718e-07,8.0567211535643764e-08,8.0567211535643764e-08,-4.4469229730850768e-21,0.24615384615384622,1201
2299,0.375,0.546875,0,0.00024414062499999989,0.99964817820157181,0.99936418931966942,0.99947889075545315,0.99947889075545315,8.3370825117486234e-22,5.2106765698428886e-21,-6.9333223120695675e-08,2.8003280220644111e-08,2.8003280220644111e-08,-1.7939893125050064e-20,0.24615384615384622,1201
2300,0.390625,0.546875,0,0.00024414062499999989,0.99990521299336466,0.9998180075299884,0.9998541009362103,0.9998541009362103,8.3392261862075928e-22,5.2120163663797456e-21,-2.1290396332105109e-08,8.8118667533977894e-09,8.8118667533977894e-09,9.3140536973470916e-22,0.24615384615384622,1201
2301,0.40625,0.546875,0,0.00024414062499999989,0.99997444727763563,0.9999487209000163,0.99995923023087085,0.99995923023087085,8.3398036012954164e-22,5.2123772508096351e-21,-6.2808539109671509e-09,2.5657546031603399e-09,2.5657546031603399e-09,-4.5408079726098454e-21,0.24615384615384622,1201
2302,0.421875,0.546875,0,0.00024414062499999989,0.9999943343815092,0.99998741545997538,0.99999027935858342,0.99999027935858342,8.3399694600740649e-22,5.2124809125462897e-21,-1.6891898275986036e-09,6.9919399610930168e-10,6.9919399610930168e-10,-4.8294940063908521e-21,0.24615384615384622,1201
2303,0.4375,0.546875,0,0.00024414062499999989,0.99999913655105088,0.9999977669073512,0.99999835242083635,0.99999835242083635,8.340009510248293e-22,5.2125059439051826e-21,-3.3438566885652461e-10,1.4294762820525655e-10,1.4294762820525655e-10,-1.3291732618567321e-20,0.24615384615384622,1201
2304,0.453125,0.546875,0,0.00024414062499999989,0.99999992462766163,0.999999739691388,0.9999998229243674,0.99999983065379505,8.3400160828203961e-22,5.2125100517627475e-21,-4.5150457442352972e-11,2.0320551603237927e-11,2.2207618906537482e-11,9.9253983311605992e-21,0.24615384615384622,1201
2305,0.46875,0.546875,0,0.00024414062499999989,1,0.9999999860754496,1.0000806280610282,1,8.3400167114269576e-22,5.2125104446418485e-21,-3.3995484378934737e-12,1.9687984760402334e-08,3.3995484378934721e-12,-6.0465105436939867e-21,0.24615384615384622,1201
2306,0.484375,0.546875,0,0.00024414062499999989,0.99999999995562983,0.99999999988367572,1.0353373374008088,0.99999999999999933,8.3400167110569101e-22,5.2125104444105684e-21,-1.7566931389363313e-14,8.6272796672688207e-06,2.839932971078084e-14,-4.9373554107678806e-21,0.24615384615384622,1201
2307,0.5,0.546875,0,0.00024414062499999989,0.71633317627769222,0.78599758591657654,0.80484031593479044,0.83938665711951699,5.9742306611055062e-22,3.7338941631909409e-21,1.7007912509493235e-05,4.6002758833530066e-06,1.3034441211655369e-05,6.7762635780344027e-21,0.24615384615384622,1201
2308,0.515625,0.546875,0,0.00024414062499999989,0.27242937597974476,0.38084900845765057,0.34894520183238814,0.34894520183238814,2.2720655483546892e-22,1.4200409677216807e-21,2.6469636835426214e-05,-7.7890152893707025e-06,-7.7890152893707025e-06,-6.7762635780344027e-21,0.24615384615384622,1201
2309,0.53125,0.546875,0,0.00024414062499999989,0.088742009372248562,0.13587611924289175,0.12013414991628808,0.12013414991628808,7.4010984117016084e-23,4.6256865073135047e-22,1.1507351042637494e-05,-3.8432542301278481e-06,-3.8432542301278481e-06,0,0.24615384615384622,1201
2310,0.546875,0.546875,0,0.00024414062499999989,0.024519416322913927,0.040931387164906664,0.035019068260972605,0.035019068260972605,2.0449234188753709e-23,1.2780771367971067e-22,4.0068288188458798e-06,-1.4434372324057751e-06,-1.4434372324057751e-06,1.2705494208814505e-21,0.24615384615384622,1201
2311,0.5625,0.546875,0,0.00024414062499999989,0.0057461247818753631,0.010525709771300599,0.0086990418787030732,0.0086990418787030732,4.7922776706785106e-24,2.9951735441740695e-23,1.1668908665588947e-06,-4.4596384096619276e-07,-4.4596384096619276e-07,4.2351647362715017e-22,0.24615384615384622,1201
2312,0.578125,0.546875,0,0.00024414062499999989,0.0011463234661669964,0.0023123671352416227,0.0018459445075379084,0.0018459445075379084,9.560356864533625e-25,5.9752230403335161e-24,2.8467863014517227e-07,-1.1387271184172707e-07,-1.1387271184172707e-07,2.6469779601696886e-23,0.24615384615384622,1201
2313,0.59375,0.546875,0,0.00024414062499999989,0.00019529843737311125,0.00043540648717425249,0.00033582712675169147,0.00033582712675169147,1.6287922314073191e-25,1.0179951446295743e-24,5.8620129345981708e-08,-2.4311367290664299e-08,-2.4311367290664299e-08,1.3234889800848443e-23,0.24615384615384622,1201
2314,0.609375,0.546875,0,0.00024414062499999989,2.8478441347965431e-05,7.0441879943914092e-05,5.2521209673408011e-05,5.2521209673408011e-05,2.3751067675742418e-26,1.4844417297339011e-25,1.0244980125964027e-08,-4.3751636402602721e-09,-4.3751636402602721e-09,-2.481541837659083e-24,0.24615384615384622,1201
2315,0.625,0.546875,0,0.00024414062499999989,3.5576255279828187e-06,9.8060348723029372e-06,7.0723006052445549e-06,7.0723006052445549e-06,2.9670656356375866e-27,1.8544160222734913e-26,1.5254905625781531e-09,-6.6741559254355004e-10,-6.6741559254355004e-10,1.0339757656912846e-25,0.24615384615384622,1201
2316,0.640625,0.546875,0,0.00024414062499999989,3.8051730148381148e-07,1.1748313195273961e-06,8.2018487996592005e-07,8.2018487996592005e-07,3.1735206533620777e-28,1.9834504083512985e-27,1.9392432081142194e-10,-8.6583603408563457e-11,-8.6583603408563457e-11,0,0.24615384615384622,1201
2317,0.65625,0.546875,0,0.00024414062499999989,3.476956242054794e-08,1.2099329758636941e-07,8.1825277659242942e-08,8.1825277659242942e-08,2.8997873163637259e-29,1.8123670727273284e-28,2.1050716593218122e-11,-9.5625048650211028e-12,-9.5625048650211028e-12,-1.6155871338926322e-27,0.24615384615384622,1201
2318,0.671875,0.546875,0,0.00024414062499999989,2.7031777620688181e-09,1.0682438526788334e-08,7.0034861201368197e-09,7.0034861201368197e-09,2.2544547709611668e-30,1.4090342318507291e-29,1.9480617101365994e-12,-8.9818173990515426e-13,-8.9818173990515426e-13,2.0194839173657902e-28,0.24615384615384622,1201
2319,0.6875,0.546875,0,0.00024414062499999989,1.776983019485121e-10,8.0492338880441791e-10,5.1197002036817667e-10,5.1197002036817667e-10,1.4820068078427845e-31,9.2625425490174021e-31,1.5313112472068007e-13,-7.1521818465879171e-14,-7.1521818465879171e-14,-2.5243548967072378e-29,0.24615384615384622,-1
2320,0.703125,0.546875,0,0.00024414062499999989,9.7882989204818801e-12,5.1420523048198916e-11,3.1753980390476408e-11,3.1753980390476408e-11,8.1634576573261341e-33,5.1021610358288326e-32,1.0164117218680912e-14,-4.8014020160455317e-15,-4.8014020160455317e-15,0,0.24615384615384622,-1
2321,0.71875,0.546875,0,0.00024414062499999989,4.4610507199014626e-13,2.7590650889413843e-12,1.6554498360199215e-12,1.6554498360199215e-12,3.7205237554501459e-34,2.3253273471563412e-33,5.6468750413848556e-16,-2.694373176077789e-16,-2.694373176077789e-16,4.9303806576313238e-32,0.24615384615384622,-1
2322,0.734375,0.546875,0,0.00024414062499999989,1.6524338600891643e-14,1.2274542340726721e-13,7.1608826266101748e-14,7.1608826266101748e-14,1.3781326007671387e-35,8.6133287547946157e-35,2.5932882032806523e-17,-1.248452078641734e-17,-1.248452078641734e-17,-3.0814879110195774e-33,0.24615384615384622,-1
2323,0.75,0.546875,0,0.00024414062499999989,4.8488309243083735e-16,4.4464954050949063e-15,2.5240302191169129e-15,2.5240302191169129e-15,4.0439330939615659e-37,2.5274581837259786e-36,9.6719050602150063e-19,-4.6935185204540835e-19,-4.6935185204540835e-19,1.9259299443872359e-34,0.24615384615384622,-1
2324,0.765625,0.546875,0,0.00024414062499999989,1.0845942331244332e-17,1.2781514962451119e-16,7.0644028658006186e-17,7.0644028658006186e-17,9.0455340293750786e-39,5.6534587683594242e-38,2.855693537433272e-20,-1.395779320471313e-20,-1.395779320471313e-20,-3.009265538105056e-36,0.24615384615384622,-1
2325,0.78125,0.546875,0,0.00024414062499999989,1.7375434395026695e-19,2.8048814726419565e-18,1.510484472362336e-18,1.510484472362336e-18,1.449114132228254e-40,9.0569633264265871e-40,6.4236502165324429e-22,-3.1601489264639159e-22,-3.1601489264639159e-22,-4.70197740328915e-38,0.24615384615384622,-1
2326,0.796875,0.546875,0,0.00024414062499999989,1.7757228115105881e-21,4.414368155345154e-20,2.3177182479870745e-20,2.3177182479870745e-20,1.4809557922860367e-42,9.2559737017877301e-42,1.0343739927231673e-23,-5.1187741878859342e-24,-5.1187741878859342e-24,0,0.24615384615384622,-1
2327,0.8125,0.546875,0,0.00024414062499999989,8.699004805324421e-24,4.4372962816315294e-22,2.2728496322950939e-22,2.2728496322950939e-22,7.2549845449189089e-45,4.5343653405743179e-44,1.0620864828071981e-25,-5.2842935774815299e-26,-5.2842935774815299e-26,0,0.24615384615384622,-1
2328,0.828125,0.546875,0,0.00024414062499999989,0,2.1404049770799172e-24,1.0702024885399586e-24,1.0702024885399586e-24,0,0,5.2255980885740138e-28,-2.6127990442870069e-28,-2.6127990442870069e-28,0,0.24615384615384622,-1
2329,0.84375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2330,0.859375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2331,0.875,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2332,0.890625,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2333,0.90625,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2334,0.921875,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2335,0.9375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2336,0.953125,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2337,0.96875,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2338,0.984375,0.546875,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2339,1,0.546875,0,0.00012207031249999995,0,0,0,0,-0,0,0,0,0,0,0.49230769230769245,-1
2340,0,0.5625,0,0.00012207031249999995,0,0,0,0,0,0,0,0,0,0,0.16410256410256413,-1
2341,0.015625,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2342,0.03125,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2343,0.046875,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2344,0.0625,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2345,0.078125,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2346,0.09375,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2347,0.109375,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2348,0.125,0.5625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
2349,0.140625,0.5625,0,0.00024414062499999989,0,0,5.6444296574682025e-54,0,0,0,0,1.3780345843428223e-57,0,0,0.24615384615384622,-1
2350,0.15625,0.5625,0,0.00024414062499999989,-5.6192029270457894e-53,-4.2360145142345178e-53,-3.9874439105954332e-53,-4.2360145142345178e-53,-4.6864246316461161e-74,-2.9290153947788223e-73,3.3769248359650163e-57,6.0686182529073341e-58,1.3177753793153674e-74,1.131959884853339e-72,0.24615384615384622,-1
2351,0.171875,0.5625,0,0.00024414062499999989,-9.0708734935342395e-53,-1.0199759425027879e-52,-8.2454098540482382e-36,-3.3409558876152446e-52,-7.5651236523315381e-74,-4.7282022827072118e-73,-2.7560691686856452e-57,-2.0130395151484947e-39,-5.6664549441222059e-56,0,0.24615384615384622,-1
2352,0.1875,0.5625,0,0.00024414062499999989,7.822991366071872e-35,5.8973319528849493e-35,4.4505467378730033e-35,5.8973319528849483e-35,6.5243878726388223e-56,4.0777424203992638e-55,-4.7013169267258834e-39,-3.5321904663377582e-39,-2.1767360741303371e-54,-1.3050608935997049e-54,0.24615384615384622,-1
2353,0.203125,0.5625,0,0.00024414062499999989,2.7551631801552793e-34,2.2144452125979032e-34,3.8614670350594886e-19,3.0317422054457371e-34,2.2978106965203273e-55,1.4361316853252043e-54,-1.3201122254818743e-38,9.4274097535631939e-23,1.9953539864449059e-38,-2.6101217871994098e-54,0.24615384615384622,-1
2354,0.21875,0.5625,0,0.00024414062499999989,-2.8385716263367986e-18,-2.1398463029308177e-18,1.2343899325670917e-18,3.8518598887744717e-34,-2.3673734800231299e-39,-1.4796084250144561e-38,1.7058723715966323e-22,8.2378814343210642e-22,5.2242341380146908e-22,0,0.24615384615384622,-1
2355,0.234375,0.5625,0,0.00024414062499999989,-3.4497784141740682e-17,-2.677831529847795e-17,-2.937774963961382e-17,-2.8608091537987574e-17,-2.8771209624931718e-38,-1.7982006015582324e-37,1.8846359480621899e-21,-6.3462752469137464e-22,-4.467227147240285e-22,-5.64237288394698e-37,0.24615384615384622,-1
2356,0.25,0.5625,0,0.00024414062499999989,-4.4994387260645307e-17,-4.2042528735473899e-17,-0.0020857104593981295,-4.5098204633746197e-17,-3.7525394167419812e-38,-2.3453371354637379e-37,7.2066858524692582e-22,-5.0920665512648598e-07,-7.4601462360163486e-22,-8.2284604557560126e-38,0.24615384615384622,1201
2357,0.265625,0.5625,0,0.00024414062499999989,-2.7755575615628914e-17,-2.4890150219080072e-17,-0.05435299926038057,-4.4742458397477119e-17,-2.3148196446961971e-38,-1.4467622779351232e-37,6.9956674720430708e-22,-1.3269775210053838e-05,-4.8467549263664652e-21,0,0.24615384615384622,1201
2358,0.28125,0.5625,0,0.00024414062499999989,0.44678776107727841,0.34098065619243678,0.35243864450817308,0.30661425875665738,3.726217393845537e-22,2.3288858711534604e-21,-2.5831812716025775e-05,2.797360428646556e-06,-8.3902337489695848e-06,0,0.24615384615384622,1201
2359,0.296875,0.5625,0,0.00024414062499999989,0.79840798492960396,0.71058278716000101,0.74029836420645001,0.74029836420645001,6.6587359368496194e-22,4.1617099605310117e-21,-2.1441698674219465e-05,7.2547795523557207e-06,7.2547795523557207e-06,-1.0164395367051604e-20,0.24615384615384622,1201
2360,0.3125,0.5625,0,0.00024414062499999989,0.92565280825499296,0.89066946335692454,0.90340071219867879,0.90340071219867879,7.7199598898259359e-22,4.8249749311412085e-21,-8.5408556880049763e-06,3.1082150492564109e-06,3.1082150492564109e-06,-1.4399560103323106e-20,0.24615384615384622,1201
2361,0.328125,0.5625,0,0.00024414062499999989,0.97076163851237651,0.95673016746101425,0.96187427179835505,0.96187427179835505,8.0961682880054356e-22,5.0601051800033975e-21,-3.425652112148977e-06,1.2558848479836042e-06,1.2558848479836042e-06,-2.7952087259391911e-20,0.24615384615384622,1201
2362,0.34375,0.5625,0,0.00024414062499999989,0.98839562771619349,0.98247208860184243,0.98458883391585295,0.98458883391585295,8.243236052654392e-22,5.1520225329089948e-21,-1.4461765415896079e-06,5.1678352392835607e-07,5.1678352392835607e-07,-1.9905274260476058e-20,0.24615384615384622,1201
2363,0.359375,0.5625,0,0.00024414062499999989,0.99598817903497494,0.99352183143686201,0.99445262405770851,0.99445262405770851,8.3065580575353963e-22,5.1915987859596222e-21,-6.0213564407052888e-07,2.2724429219884373e-07,2.2724429219884373e-07,-7.4644778476785217e-21,0.24615384615384622,1201
2364,0.375,0.5625,0,0.00024414062499999989,0.99880542082029078,0.99793305869638127,0.99828022252071091,0.99828022252071091,8.33005390110506e-22,5.2062836881906624e-21,-2.1297903415758824e-07,8.4756793049232585e-08,8.4756793049232585e-08,-1.5908337540619828e-20,0.24615384615384622,1201
2365,0.390625,0.5625,0,0.00024414062499999989,0.99962278145055417,0.9993328724431394,0.99944315440576781,0.99944315440576781,8.33687070242072e-22,5.2105441890129497e-21,-7.0778566263372813e-08,2.6924307282319455e-08,2.6924307282319455e-08,3.1829909971040505e-21,0.24615384615384622,1201
2366,0.40625,0.5625,0,0.00024414062499999989,0.99990536034720445,0.99981264047736806,0.99984884280672859,0.99984884280672859,8.3392274151410801e-22,5.2120171344631739e-21,-2.2636686971774529e-08,8.838459316545305e-09,8.838459316545305e-09,-1.7155725904349794e-20,0.24615384615384622,1201
2367,0.421875,0.5625,0,0.00024414062499999989,0.99998545459548938,0.99996552628812496,0.99997381928356399,0.99997411731740959,8.3398954025102659e-22,5.2124346265689148e-21,-4.8653094151452405e-09,2.0246570896160674e-09,2.0974192589317368e-09,1.0784367236160098e-20,0.24615384615384622,1201
2368,0.4375,0.5625,0,0.00024414062499999989,0.9999987649965596,0.99999608829398745,0.99999727619094936,0.99999730152414401,8.3400064114776273e-22,5.2125040071735164e-21,-6.5349183891477865e-10,2.9001390671924919e-10,2.961987687039419e-10,-6.6294390193062403e-21,0.24615384615384622,1201
2369,0.453125,0.5625,0,0.00024414062499999989,1,0.99999976190922213,0.99999988542196672,0.99999988542196672,8.3400167114269576e-22,5.2125104446418485e-21,-5.8127631317846031e-11,3.0154478660320958e-11,3.0154478660320958e-11,-5.6034248670107786e-21,0.24615384615384622,1201
2370,0.46875,0.5625,0,0.00024414062499999989,0.99999999999999989,0.99999999690780139,1.0068381131735646,1,8.3400167114269567e-22,5.2125104446418478e-21,-7.5493127374426372e-13,1.6694619789461282e-06,7.5493129862530876e-13,-3.8225028877260088e-21,0.24615384615384622,1201
2371,0.484375,0.5625,0,0.00024414062499999989,0.9960690427921447,0.99703665409321318,1.0560364593581506,0.9999929354361039,8.3072324626215414e-22,5.1920202891384626e-21,2.3623322779990901e-07,1.4404249332260128e-05,7.2174837472918667e-07,4.2351647362715017e-22,0.24615384615384622,1201
2372,0.5,0.5625,0,0.00024414062499999989,0.51241237840842024,0.61875771736086549,0.60566068772079307,0.65337013032724955,4.2735277990682593e-22,2.670954874417662e-21,2.5963217517686821e-05,-3.1975170019708137e-06,8.4502961343711097e-06,-1.3552527156068805e-20,0.24615384615384622,1201
2373,0.515625,0.5625,0,0.00024414062499999989,0.18416245112562632,0.26504915955105662,0.24015020715963811,0.24015020715963811,1.535917920005074e-22,9.5994870000317122e-22,1.974773154917731e-05,-6.0788457986861548e-06,-6.0788457986861548e-06,-1.6940658945086007e-21,0.24615384615384622,1201
2374,0.53125,0.5625,0,0.00024414062499999989,0.056288310514956842,0.088413724477970593,0.077382932270323654,0.077382932270323654,4.6944545035272979e-23,2.9340340647045614e-22,7.8431186433139006e-06,-2.6930645038200518e-06,-2.6930645038200518e-06,-8.4703294725430034e-22,0.24615384615384622,1201
2375,0.546875,0.5625,0,0.00024414062499999989,0.014854642421666371,0.02544160707543246,0.021542585316008868,0.021542585316008868,1.2388796603896934e-23,7.7429978774355855e-23,2.5847081674233603e-06,-9.5190960923427467e-07,-9.5190960923427467e-07,-2.1175823681357508e-22,0.24615384615384622,1201
2376,0.5625,0.5625,0,0.00024414062499999989,0.0033830125308468824,0.0063420255638309891,0.0051935020439124544,0.0051935020439124544,2.8214381042229804e-24,1.7633988151393628e-23,7.2241529125588521e-07,-2.804012499801108e-07,-2.804012499801108e-07,-2.1175823681357508e-22,0.24615384615384622,1201
2377,0.578125,0.5625,0,0.00024414062499999989,0.00066466081287357387,0.001368658227811354,0.0010839960877401834,0.0010839960877401834,5.5432822867962323e-25,3.4645514292476453e-24,1.718743688812939e-07,-6.9497592790813114e-08,-6.9497592790813114e-08,2.6469779601696886e-23,0.24615384615384622,1201
2378,0.59375,0.5625,0,0.00024414062499999989,0.00011262730301520602,0.00025567921210365742,0.00019590471129931556,0.00019590471129931556,9.3931358930976599e-26,5.8707099331860376e-25,3.4924782492297686e-08,-1.4593383985435016e-08,-1.4593383985435016e-08,3.3087224502121107e-24,0.24615384615384622,1201
