step,time,previous_measure,low_order_measure,raw_target_measure,limited_measure,cumulative_boundary_transfer,cumulative_discrete_divergence_source,accounted_measure,raw_measure_error,accounted_balance_error,minimum_indicator,maximum_indicator,maximum_courant,maximum_local_balance_residual,maximum_component_balance_residual,components
174,1.2253521126760563,0.014160156290386663,0.014160156290630053,0.014160156290630053,0.014160156290630053,-5.6613807114258183e-18,4.0630059491908227e-11,0.014160156290630044,4.063006181498352e-11,8.6736173798840355e-18,-2.7061686225238191e-16,0.98924210561045955,0.14344583226261926,4.3278089648774408e-21,2.0282223164293221e-16,1
175,1.2323943661971832,0.014160156290630053,0.01416015629086618,0.01416015629086618,0.01416015629086618,-5.6354162514217887e-18,4.0866186624481372e-11,0.014160156290866172,4.0866188905086531e-11,8.6736173798840355e-18,-2.7148422399037031e-16,0.98924210561045955,0.13991372681729794,3.1234339930002325e-21,9.1233625383986569e-17,1
176,1.23943661971831,0.01416015629086618,0.014160156291095112,0.014160156291095112,0.014160156291095112,-5.6101370457233807e-18,4.109511786897921e-11,0.014160156291095103,4.109512036221119e-11,8.6736173798840355e-18,-2.7235158572835871e-16,0.98924208067323161,0.13637401217364939,4.0234064994579266e-21,5.8424190426663216e-17,1
177,1.2464788732394367,0.014160156291095112,0.014160156291316917,0.014160156291316917,0.014160156291316917,-5.5855451024006717e-18,4.1316922565292367e-11,0.014160156291316908,4.1316925575296537e-11,8.6736173798840355e-18,-2.7495367094232392e-16,0.98924208067323161,0.13282688083880892,3.7587087034409578e-21,9.1174662967646812e-17,1
178,1.2535211267605635,0.014160156291316917,0.01416015629153167,0.01416015629153167,0.01416015629153167,-5.5616420056286081e-18,4.1531676234546529e-11,0.014160156291531662,4.1531679137452038e-11,8.6736173798840355e-18,-2.7582103268031233e-16,0.98924208067323161,0.12927252572326806,4.0763460586613204e-21,8.2601084158347737e-17,1
179,1.2605633802816902,0.01416015629153167,0.014160156291739443,0.014160156291739443,0.014160156291739443,-5.5384289153572211e-18,4.1739449789634143e-11,0.014160156291739435,4.1739452172340208e-11,8.6736173798840355e-18,-2.7598366300618515e-16,0.98924208067323161,0.12571114013038331,4.6586812098986519e-21,1.8253444899515708e-16,1
180,1.267605633802817,0.014160156291739443,0.014160156291940307,0.014160156291940307,0.014160156291940307,-5.5159067273996977e-18,4.1940313292718202e-11,0.014160156291940298,4.1940315803623562e-11,8.6736173798840355e-18,-2.7755575615628914e-16,0.98924208067323161,0.12214291774586307,5.2939559203393771e-21,3.3890695132713341e-17,1
181,1.2746478873239437,0.014160156291940307,0.014160156292134331,0.014160156292134331,0.014160156292134329,-5.494075951515528e-18,4.2134336267661723e-11,0.014160156292134322,4.2134337685517664e-11,6.9388939039072284e-18,-2.7929047963226594e-16,0.98924208067323161,0.11856805262723417,4.4998625322884706e-21,3.7986950679086383e-17,1
182,1.2816901408450705,0.014160156292134329,0.014160156292321582,0.014160156292321582,0.014160156292321582,-5.4729367853241657e-18,4.2321587641389631e-11,0.014160156292321573,4.2321590676408505e-11,8.6736173798840355e-18,-2.8015784137025435e-16,0.98924208067323161,0.1149867391932881,4.8572045569113785e-21,7.5849396995191686e-17,1
183,1.2887323943661972,0.014160156292321582,0.014160156292502137,0.014160156292502137,0.014160156292502137,-5.4524891575847064e-18,4.2502144132011465e-11,0.01416015629250213,4.2502145899958599e-11,6.9388939039072284e-18,-2.8102520310824275e-16,0.98924208067323161,0.11139917221350758,3.9307622708519875e-21,1.1599789438824063e-16,1
184,1.295774647887324,0.014160156292502137,0.014160156292676102,0.014160156292676102,0.014160156292676102,-5.4327326705072402e-18,4.2676109362776528e-11,0.014160156292676095,4.2676110909023457e-11,6.9388939039072284e-18,-2.8145888397723695e-16,0.98924208067323161,0.10780554679747383,4.4204531934833799e-21,5.8234035291091473e-17,1
185,1.3028169014084507,0.014160156292676102,0.014160156292843564,0.014160156292843564,0.014160156292843564,-5.4136666937592799e-18,4.2843570886200075e-11,0.014160156292843557,4.2843572439776878e-11,6.9388939039072284e-18,-2.8275992658421956e-16,0.98924208067323161,0.10420605838425592,3.7454738136401093e-21,3.9824908777051646e-17,1
186,1.3098591549295775,0.014160156292843564,0.01416015629300461,0.01416015629300461,0.014160156293004609,-5.3952903639491349e-18,4.3004616019552659e-11,0.014160156293004602,4.3004617228392661e-11,6.9388939039072284e-18,-2.8281413669284383e-16,0.98924208067323161,0.10060090273178147,3.6594470299345944e-21,7.7181209357405723e-17,1
187,1.3169014084507042,0.014160156293004609,0.014160156293159308,0.014160156293159308,0.014160156293159308,-5.377602680656855e-18,4.3159313627969659e-11,0.014160156293159299,4.3159316398533321e-11,8.6736173798840355e-18,-2.8362728832220796e-16,0.98924208067323161,0.096990275906190485,5.5255664918542249e-21,1.2878904898498573e-16,1
188,1.323943661971831,0.014160156293159308,0.014160156293307708,0.014160156293307708,0.014160156293307708,-5.3606024176661884e-18,4.3307714162435876e-11,0.014160156293307699,4.3307716787732708e-11,8.6736173798840355e-18,-2.8492833092919057e-16,0.98914175454813913,0.093374374271172567,5.6380630551614366e-21,2.539685754517569e-16,1
189,1.3309859154929577,0.014160156293307708,0.014160156293449872,0.014160156293449872,0.014160156293449872,-5.344288229340877e-18,4.344987833518796e-11,0.014160156293449863,4.344988084603596e-11,8.6736173798840355e-18,-2.8579569266717897e-16,0.98886674876915315,0.089753394477287168,4.155755397466411e-21,9.0350450485926777e-17,1
190,1.3380281690140845,0.014160156293449872,0.014160156293585847,0.014160156293585847,0.014160156293585847,-5.3286586592873104e-18,4.3585853788641394e-11,0.01416015629358584,4.3585855410976926e-11,6.9388939039072284e-18,-2.8622937353617317e-16,0.98843779287504063,0.086127533451269292,3.9704669402545328e-21,1.049642649857335e-16,1
191,1.3450704225352113,0.014160156293585847,0.01416015629371568,0.01416015629371568,0.01416015629371568,-5.3137121349465562e-18,4.3715687057979561e-11,0.014160156293715673,4.3715689054812934e-11,6.9388939039072284e-18,-2.8666305440516737e-16,0.98787491887597367,0.082496988385319242,3.3748968992163529e-21,1.0973592326040238e-16,1
192,1.352112676056338,0.01416015629371568,0.014160156293839425,0.014160156293839425,0.014160156293839425,-5.2994469874215681e-18,4.3839430920206735e-11,0.014160156293839416,4.3839433819248264e-11,8.6736173798840355e-18,-2.8753041614315578e-16,0.98719746651460716,0.078861956726378635,5.7836468429707695e-21,7.4853395495222622e-17,1
193,1.3591549295774648,0.014160156293839425,0.014160156293957138,0.014160156293957138,0.014160156293957138,-5.2858614782695869e-18,4.3957144507122799e-11,0.014160156293957131,4.3957146950157622e-11,6.9388939039072284e-18,-2.8755752119746791e-16,0.98642405239921427,0.075222636165392029,2.9910850949917481e-21,8.734961345496326e-17,1
194,1.3661971830985915,0.014160156293957138,0.014160156294068858,0.014160156294068858,0.014160156294068858,-5.2729538168153888e-18,4.4068864711817183e-11,0.014160156294068851,4.406886661145748e-11,6.9388939039072284e-18,-2.8818093744664708e-16,0.98557254076194412,0.071579224626555707,3.0903467684981114e-21,2.4381767863832639e-16,1
195,1.3732394366197183,0.014160156294068858,0.014160156294174621,0.014160156294174621,0.014160156294174621,-5.2607221795065633e-18,4.4174626984558622e-11,0.014160156294174614,4.4174629232340834e-11,6.9388939039072284e-18,-2.8883145875013838e-16,0.98466001773680023,0.06793192025655348,3.4543062380214436e-21,1.6803469421029544e-16,1
196,1.380281690140845,0.014160156294174621,0.014160156294274459,0.014160156294274459,0.014160156294274459,-5.2491647503044337e-18,4.4274465595112318e-11,0.014160156294274452,4.4274467772553727e-11,6.9388939039072284e-18,-2.8926513961913258e-16,0.98370277007496743,0.064280921413780473,3.0307897643942934e-21,5.3073456971249867e-17,1
197,1.3873239436619718,0.014160156294274459,0.014160156294368407,0.014160156294368407,0.014160156294368408,-5.2382796898619396e-18,4.436841384614575e-11,0.0141601562943684,4.4368416926565679e-11,8.6736173798840355e-18,-2.9056618222611519e-16,0.98271626732990525,0.060626426657555493,4.5395672016910159e-21,1.8127331581062802e-16,1
198,1.3943661971830987,0.014160156294368408,0.014160156294456498,0.014160156294456498,0.014160156294456498,-5.2280651755368041e-18,4.4456503355999128e-11,0.014160156294456489,4.4456506184675781e-11,8.6736173798840355e-18,-2.9121670352960649e-16,0.98171514705932839,0.056968634737322242,6.5115657820174339e-21,9.0798109324330539e-17,1
199,1.4014084507042255,0.014160156294456498,0.014160156294538756,0.014160156294538758,0.014160156294538758,-5.2185194308822563e-18,4.4538763665020305e-11,0.014160156294538749,4.4538766771906602e-11,8.6736173798840355e-18,-2.9143354396410359e-16,0.98071217714493131,0.053307744581840781,3.2226956665065958e-21,6.0378743864806119e-17,1
200,1.4084507042253522,0.014160156294538758,0.014160156294615216,0.014160156294615218,0.014160156294615218,-5.2096407153431412e-18,4.4615223313596312e-11,0.014160156294615209,4.4615226443833755e-11,8.6736173798840355e-18,-2.9165038439860069e-16,0.97971678973011422,0.049643955288368138,3.0969642133985356e-21,7.8670205778479611e-17,1
201,1.415492957746479,0.014160156294615218,0.014160156294685903,0.014160156294685903,0.014160156294685903,-5.2014273362582138e-18,4.4685908944312786e-11,0.014160156294685896,4.4685911221309382e-11,6.9388939039072284e-18,-2.9208406526759489e-16,0.97874211557674951,0.045977466111830893,5.3071908101402256e-21,8.6344972551096918e-17,1
202,1.4225352112676057,0.014160156294685903,0.014160156294750838,0.014160156294750838,0.01416015629475084,-5.1938776655858483e-18,4.4750845425700131e-11,0.014160156294750832,4.4750848859909098e-11,8.6736173798840355e-18,-2.92300905702092e-16,0.97780032861606636,0.042308476453988622,3.1697561073032021e-21,3.6260955044246564e-17,1
203,1.4295774647887325,0.01416015629475084,0.01416015629481005,0.01416015629481005,0.01416015629481005,-5.1869901570643884e-18,4.4810055932827549e-11,0.014160156294810043,4.4810058441591138e-11,6.9388939039072284e-18,-2.927345865710862e-16,0.9769026276768652,0.038637185852589254,3.1763735522036263e-21,1.0418781393196933e-16,1
204,1.4366197183098592,0.01416015629481005,0.014160156294863556,0.014160156294863556,0.014160156294863556,-5.1807633568944814e-18,4.4863562161387631e-11,0.014160156294863549,4.4863564252484167e-11,6.9388939039072284e-18,-2.929514270055833e-16,0.97605924067118943,0.034963793970517548,4.632211430296955e-21,1.7276063506553852e-16,1
205,1.443661971830986,0.014160156294863556,0.014160156294911377,0.014160156294911377,0.014160156294911377,-5.1751959132689925e-18,4.4911383326682433e-11,0.01416015629491137,4.491138537454642e-11,6.9388939039072284e-18,-2.931682674400804e-16,0.97527942937122258,0.031288500584936166,3.6660644748350187e-21,9.4367955109875275e-17,1
206,1.4507042253521127,0.014160156294911377,0.01416015629495353,0.01416015629495353,0.01416015629495353,-5.1702865854602876e-18,4.4953536702803322e-11,0.014160156294953524,4.4953539155012656e-11,6.9388939039072284e-18,-2.9327668765732895e-16,0.97457149446898539,0.027611505576420937,2.9513804255892027e-21,1.8514228647480077e-16,1
207,1.4577464788732395,0.01416015629495353,0.014160156294990029,0.014160156294990029,0.014160156294990031,-5.1660342520417776e-18,4.4990036034947017e-11,0.014160156294990022,4.4990039471670684e-11,8.6736173798840355e-18,-2.9349352809182605e-16,0.97394278072199647,0.023933008918090307,3.1366688828010809e-21,1.4053118918136484e-16,1
208,1.4647887323943662,0.014160156294990031,0.014160156295020888,0.01416015629502089,0.01416015629502089,-5.16243791659436e-18,4.502089515662755e-11,0.014160156295020881,4.5020898467584836e-11,8.6736173798840355e-18,-2.9371036852632315e-16,0.9733996820085471,0.020253210664729883,3.0837293235976872e-21,6.5727226807341956e-17,1
209,1.471830985915493,0.01416015629502089,0.01416015629504612,0.01416015629504612,0.01416015629504612,-5.1594967150080521e-18,4.5046126227505269e-11,0.014160156295046113,4.5046128285819442e-11,6.9388939039072284e-18,-2.938187887435717e-16,0.97294764613528539,0.016572310941912406,3.0742167465533274e-21,1.3185007706691728e-16,1
210,1.4788732394366197,0.01416015629504612,0.014160156295065732,0.014160156295065732,0.014160156295065732,-5.1572099210277776e-18,4.506573934719031e-11,0.014160156295065725,4.5065741069438836e-11,6.9388939039072284e-18,-2.9387299885219598e-16,0.97259117925841976,0.012890509935113748,3.1697561073032021e-21,5.2461536884686312e-17,1
211,1.4859154929577465,0.014160156295065732,0.014160156295079737,0.014160156295079737,0.014160156295079737,-5.1555769509057124e-18,4.5079742551152944e-11,0.014160156295079728,4.5079745492060397e-11,8.6736173798840355e-18,-2.9392720896082025e-16,0.9723338497987104,0.0092080078788266892,3.3418096747142318e-21,9.4093154931187802e-17,1
212,1.4929577464788732,0.014160156295079737,0.014160156295088136,0.014160156295088136,0.014160156295088135,-5.1545973667918035e-18,4.5088141808112667e-11,0.014160156295088128,4.5088143288407601e-11,6.9388939039072284e-18,-2.9400852412375666e-16,0.97217829174916148,0.0055250050456698936,3.2061520542555353e-21,7.8678215620382555e-17,1
213,1.5,0.014160156295088135,0.014160156295090934,0.014160156295090934,0.014160156295090934,-5.1542708796392507e-18,4.5090941017445313e-11,0.014160156295090928,4.5090943132097827e-11,6.9388939039072284e-18,-2.9401021818965117e-16,0.97212620729402888,0.0018417017354969533,3.1044088389115129e-21,1.3240859532309965e-16,1
214,1.5070422535211268,0.014160156295090934,0.014160156295088136,0.014160156295088136,0.014160156295088136,-5.154597351168877e-18,4.5088142005993172e-11,0.014160156295088128,4.5088145023131077e-11,8.6736173798840355e-18,-2.9337874520130574e-16,0.97212620729402888,0.0018417017354971138,3.0622226276713085e-21,1.0643334515301676e-16,1
215,1.5140845070422535,0.014160156295088136,0.014160156295079739,0.014160156295079739,0.014160156295079739,-5.1555767923926061e-18,4.5079744561530087e-11,0.01416015629507973,4.5079747226783873e-11,8.6736173798840355e-18,-2.9232724638185205e-16,0.97212620729402888,0.005525005045670054,3.0653245549683823e-21,1.6137991442245076e-16,1
216,1.5211267605633803,0.014160156295079739,0.014160156295065741,0.014160156295065741,0.014160156295065741,-5.1572093570573222e-18,4.5065746516711035e-11,0.014160156295065732,4.5065749743056216e-11,8.6736173798840355e-18,-2.9192471559525892e-16,0.97212620729402888,0.0092080078788268488,2.8918234214853848e-21,5.4653414541027696e-17,1
217,1.528169014084507,0.014160156295065741,0.014160156295046137,0.014160156295046137,0.014160156295046137,-5.1594953399914376e-18,4.5046143755954939e-11,0.01416015629504613,4.5046145633054202e-11,6.9388939039072284e-18,-2.9131472973652665e-16,0.97212620729402888,0.01289050993511391,2.8620449194334758e-21,9.3224108536484357e-17,1
218,1.5352112676056338,0.014160156295046137,0.014160156295020924,0.014160156295020924,0.014160156295020924,-5.1624351753541667e-18,4.5020930211258707e-11,0.014160156295020916,4.5020933162054355e-11,8.6736173798840355e-18,-2.9043817204399385e-16,0.97212620729402888,0.016572310941912353,2.7561658010266882e-21,9.1962368938093418e-17,1
219,1.5422535211267605,0.014160156295020924,0.014160156294990092,0.014160156294990092,0.014160156294990092,-5.1660294339356983e-18,4.4990097851734812e-11,0.014160156294990085,4.4990100186992343e-11,6.9388939039072284e-18,-2.8917116920114685e-16,0.97212620729402888,0.020253210664729827,3.1862997195542626e-21,2.011247636902735e-16,1
220,1.5492957746478873,0.014160156294990092,0.014160156294953631,0.014160156294953631,0.014160156294953631,-5.1702788195107122e-18,4.495363667063554e-11,0.014160156294953622,4.4953639768974263e-11,8.6736173798840355e-18,-2.8721581660076239e-16,0.97212620729402888,0.023933008918090252,3.1763735522036263e-21,6.9284689544020408e-17,1
221,1.556338028169014,0.014160156294953631,0.014160156294911529,0.014160156294911529,0.014160156294911529,-5.1751841642602201e-18,4.4911534671696633e-11,0.014160156294911521,4.4911538030212306e-11,8.6736173798840355e-18,-2.8506230067380847e-16,0.97212620729402888,0.027611505576420867,5.2575599733870439e-21,1.6629920137233843e-16,1
222,1.563380281690141,0.014160156294911529,0.014160156294863772,0.014160156294863772,0.014160156294863772,-5.1807464228668125e-18,4.4863777848130677e-11,0.014160156294863764,4.4863781092918664e-11,8.6736173798840355e-18,-2.848158948250953e-16,0.97212620729402888,0.031288500584936103,3.2028433318053232e-21,8.7973290291884774e-17,1
223,1.5704225352112677,0.014160156294863772,0.014160156294810345,0.014160156294810345,0.014160156294810345,-5.1869666670151614e-18,4.4810350165920146e-11,0.014160156294810336,4.4810353344582055e-11,8.6736173798840355e-18,-2.8350533869535018e-16,0.97212620729402888,0.034963793970517486,4.4733927526867737e-21,1.5589646669430507e-16,1
224,1.5774647887323945,0.014160156294810345,0.014160156294751227,0.014160156294751227,0.014160156294751227,-5.1938460771689876e-18,4.4751233472245834e-11,0.01416015629475122,4.4751235703244241e-11,6.9388939039072284e-18,-2.8054326425935351e-16,0.97212620729402888,0.038637185852589205,3.1499037726019294e-21,9.7567281534672312e-17,1
225,1.5845070422535212,0.014160156294751227,0.014160156294686402,0.014160156294686402,0.014160156294686402,-5.2013859344850092e-18,4.4686407610993021e-11,0.014160156294686393,4.4686410821670464e-11,8.6736173798840355e-18,-2.7510871101884495e-16,0.97212620729402888,0.04230847645398856,3.1896084420044747e-21,1.620034281044588e-16,1
226,1.591549295774648,0.014160156294686402,0.014160156294615844,0.014160156294615844,0.014160156294615844,-5.2095876115847713e-18,4.4615850336349e-11,0.014160156294615837,4.4615852679008583e-11,6.9388939039072284e-18,-2.6606299455215024e-16,0.97212620729402888,0.045977466111830845,3.4146015686188982e-21,8.6265583329582818e-17,1
227,1.5985915492957747,0.014160156294615844,0.014160156294539532,0.014160156294539532,0.014160156294539532,-5.2184525624690058e-18,4.4539537257735539e-11,0.014160156294539523,4.4539540458576887e-11,8.6736173798840355e-18,-2.6009172139069604e-16,0.97212620729402888,0.049643955288368083,2.9307009102753771e-21,4.5981550157194465e-17,1
228,1.6056338028169015,0.014160156294539532,0.014160156294457436,0.014160156294457436,0.014160156294457436,-5.2279823111450618e-18,4.445744181313896e-11,0.014160156294457427,4.4457444670076285e-11,8.6736173798840355e-18,-2.6009172139069604e-16,0.97212620729402888,0.053307744581840712,3.0903467684981114e-21,9.7189861135321055e-17,1
229,1.6126760563380282,0.014160156294457436,0.014160156294369529,0.014160156294369529,0.014160156294369529,-5.2381784397392753e-18,4.4369535234984371e-11,0.014160156294369522,4.436953755793116e-11,6.9388939039072284e-18,-2.6009172139069604e-16,0.97212620729402888,0.056968634737322187,4.1425205076655626e-21,6.8355557318307783e-17,1
230,1.619718309859155,0.014160156294369529,0.014160156294275781,0.014160156294275781,0.014160156294275781,-5.2490425767871516e-18,4.4275786555677846e-11,0.014160156294275772,4.4275789631842422e-11,8.6736173798840355e-18,-2.6009172139069604e-16,0.97212620729402888,0.060626426657555431,3.3219573400129591e-21,1.4478150029904818e-16,1
231,1.6267605633802817,0.014160156294275781,0.014160156294176156,0.014160156294176156,0.014160156294176156,-5.2605763840976025e-18,4.4176162567295267e-11,0.014160156294176149,4.4176164462617074e-11,6.9388939039072284e-18,-2.6009172139069604e-16,0.97212620729402888,0.064280921413780417,5.2542512509368318e-21,1.305470053212686e-16,1
232,1.6338028169014085,0.014160156294176156,0.014160156294070622,0.014160156294070622,0.014160156294070622,-5.2727815377982294e-18,4.4070627797543516e-11,0.014160156294070613,4.4070630825232548e-11,8.6736173798840355e-18,-2.6009172139069604e-16,0.97212620729402888,0.067931920256553424,3.4940109074239889e-21,3.7483881098786271e-17,1
233,1.6408450704225352,0.014160156294070622,0.014160156293959138,0.014160156293959138,0.014160156293959138,-5.2856597174429727e-18,4.395914449743922e-11,0.01416015629395913,4.3959147086325423e-11,8.6736173798840355e-18,-2.6009172139069609e-16,0.97212620729402888,0.071579224626555651,3.3087224502121107e-21,4.9409490937306622e-17,1
234,1.647887323943662,0.014160156293959138,0.014160156293841666,0.014160156293841666,0.014160156293841666,-5.2992125888561148e-18,4.3841672615774254e-11,0.014160156293841659,4.3841675081979226e-11,6.9388939039072284e-18,-2.599569074592613e-16,0.97212620729402888,0.075222636165391987,3.9704669402545328e-21,9.5291811228674216e-17,1
235,1.6549295774647887,0.014160156293841666,0.014160156293718163,0.014160156293718163,0.014160156293718163,-5.3134417911935089e-18,4.3718168927662508e-11,0.014160156293718154,4.3718171444107057e-11,8.6736173798840355e-18,-2.5944502906401517e-16,0.97212620729402888,0.078861956726378579,3.5734202462290796e-21,5.1698401861971197e-17,1
236,1.6619718309859155,0.014160156293718163,0.014160156293588582,0.014160156293588582,0.014160156293588582,-5.3283489106111467e-18,4.3588588719410721e-11,0.014160156293588575,4.3588591069898541e-11,6.9388939039072284e-18,-2.5851629825419805e-16,0.97212620729402888,0.082496988385319298,4.9895534549198629e-21,4.4619167138245029e-17,1
237,1.6690140845070423,0.014160156293588582,0.014160156293452878,0.014160156293452878,0.014160156293452878,-5.3439354653771015e-18,4.3452885076156859e-11,0.014160156293452872,4.3452887121819828e-11,6.9388939039072284e-18,-2.5713195935486698e-16,0.97212620729402888,0.086127533451269361,4.0234064994579266e-21,8.9367868240099934e-18,1
238,1.676056338028169,0.014160156293452878,0.014160156293311002,0.014160156293311002,0.014160156293311002,-5.3602028868184068e-18,4.331100854037426e-11,0.014160156293310994,4.3311011027613588e-11,8.6736173798840355e-18,-2.5535156641122721e-16,0.97212620729402888,0.089753394477287238,4.9498487855173176e-21,8.9058807145169309e-17,1
239,1.6830985915492958,0.014160156293311002,0.0141601562931629,0.0141601562931629,0.0141601562931629,-5.3771524988368996e-18,4.3162906797241644e-11,0.014160156293162893,4.3162909010852069e-11,6.9388939039072284e-18,-2.553515664112278e-16,0.97212620729402888,0.093374374271172594,4.751325438504591e-21,1.0182011075169898e-16,1
240,1.6901408450704225,0.0141601562931629,0.01416015629300852,0.01416015629300852,0.01416015629300852,-5.3947854987412585e-18,4.3008525680176242e-11,0.014160156293008512,4.3008529029830989e-11,8.6736173798840355e-18,-2.55351566411228e-16,0.97212620729402888,0.096990275906190526,2.9381455357883543e-21,4.008901915204908e-17,1
241,1.6971830985915493,0.01416015629300852,0.014160156292847803,0.014160156292847803,0.014160156292847803,-5.413102933473428e-18,4.2847808951764974e-11,0.014160156292847795,4.2847812103952165e-11,8.6736173798840355e-18,-2.5535156641122859e-16,0.97212620729402888,0.10060090273178142,3.5998900258307764e-21,8.1356655136656756e-17,1
242,1.704225352112676,0.014160156292847803,0.014160156292680692,0.014160156292680692,0.014160156292680692,-5.4321056831458992e-18,4.2680698281203737e-11,0.014160156292680684,4.2680700987340892e-11,8.6736173798840355e-18,-2.5535156641122938e-16,0.97212435219299986,0.10420605838425587,4.3410438546782892e-21,4.0067658207931572e-17,1
243,1.7112676056338028,0.014160156292680692,0.014160156292507128,0.014160156292507128,0.014160156292507128,-5.4517944144936441e-18,4.250713330212356e-11,0.014160156292507119,4.2507136699398984e-11,8.6736173798840355e-18,-2.5535156641123016e-16,0.97212435219299986,0.1078055467974738,5.4527745979495584e-21,2.7550750774398015e-17,1
244,1.7183098591549295,0.014160156292507128,0.014160156292327045,0.014160156292327045,0.014160156292327045,-5.4721695753176585e-18,4.2327050771261905e-11,0.014160156292327036,4.2327053320634356e-11,8.6736173798840355e-18,-2.5535156641123026e-16,0.97212435219299986,0.11139917221350752,3.7454738136401093e-21,3.5100346030558475e-17,1
245,1.7253521126760565,0.014160156292327045,0.01416015629214038,0.01416015629214038,0.01416015629214038,-5.4932313860980574e-18,4.2140386186382493e-11,0.014160156292140373,4.2140388401001871e-11,6.9388939039072284e-18,-2.5535156641123056e-16,0.97212435219299986,0.11498673919328807,4.6851509895003488e-21,1.0369397776818154e-16,1
246,1.7323943661971832,0.01416015629214038,0.014160156291947064,0.014160156291947064,0.014160156291947064,-5.5149797805028143e-18,4.1947070671615776e-11,0.014160156291947057,4.1947072551562492e-11,6.9388939039072284e-18,-2.5535156641123095e-16,0.97212435219299986,0.11856805262723409,3.7322389238392609e-21,6.8231902172547762e-17,1
247,1.73943661971831,0.014160156291947064,0.014160156291747028,0.014160156291747028,0.014160156291747028,-5.5374144260452972e-18,4.174703362133022e-11,0.014160156291747019,4.1747036383377178e-11,8.6736173798840355e-18,-2.5535156641123135e-16,0.97212435219299986,0.12214291774586299,5.3733652591444678e-21,8.4203741780719569e-17,1
248,1.7464788732394367,0.014160156291747028,0.014160156291540198,0.014160156291540198,0.014160156291540198,-5.5605346781144739e-18,4.1540204923673655e-11,0.014160156291540191,4.154020703805994e-11,6.9388939039072284e-18,-2.5535156641123174e-16,0.97212435219299986,0.12571114013038326,5.082197683525802e-21,5.3608742037546394e-17,1
249,1.7535211267605635,0.014160156291540198,0.014160156291326506,0.014160156291326506,0.014160156291326506,-5.5843395553405912e-18,4.1326513042875638e-11,0.0141601562913265,4.1326515126671737e-11,6.9388939039072284e-18,-2.5535156641123214e-16,0.97212435219299986,0.129272525723268,3.4146015686188982e-21,8.5957817799824257e-17,1
250,1.7605633802816902,0.014160156291326506,0.014160156291105879,0.014160156291105879,0.014160156291105879,-5.6088277163265182e-18,4.1105884987259735e-11,0.01416015629110587,4.1105887790826579e-11,8.6736173798840355e-18,-2.5535156641123224e-16,0.97212435219299986,0.13282688083880881,4.9101441161147723e-21,1.0831059049144326e-16,1
251,1.767605633802817,0.014160156291105879,0.01416015629087824,0.01416015629087824,0.01416015629087824,-5.633997423249335e-18,4.0878246368047998e-11,0.014160156290878231,4.0878248702691522e-11,8.6736173798840355e-18,-2.5535156641123293e-16,0.97212435219299986,0.13637401217364933,4.2881042954748955e-21,1.6422198219338335e-16,1
252,1.7746478873239437,0.01416015629087824,0.014160156290643516,0.014160156290643516,0.014160156290643516,-5.6598465229484623e-18,4.0643521922682716e-11,0.014160156290643508,4.0643525003880576e-11,8.6736173798840355e-18,-2.5535156641123312e-16,0.97212435219299986,0.13991372681729788,4.393983413881683e-21,1.3051261825351969e-16,1
253,1.7816901408450705,0.014160156290643516,0.014160156290401635,0.014160156290401635,0.014160156290401635,-5.6863724211457478e-18,4.0401640594551104e-11,0.014160156290401626,4.040164383600775e-11,8.6736173798840355e-18,-2.5535156641123332e-16,0.97212435219299986,0.14344583226261923,4.1028158382630173e-21,4.8169210058366533e-17,1
254,1.7887323943661972,0.014160156290401635,0.014160156290152522,0.014160156290152522,0.014160156290152522,-5.7135720414637009e-18,4.01525286590668e-11,0.014160156290152515,4.0152530605963577e-11,6.9388939039072284e-18,-2.5535156641123357e-16,0.97212435219299986,0.14697013641630366,5.0557279039241051e-21,9.1160283201717053e-17,1
255,1.795774647887324,0.014160156290152522,0.014160156289896107,0.014160156289896107,0.014160156289896107,-5.7414418125788574e-18,3.9896112661504689e-11,0.014160156289896099,3.9896115924809017e-11,8.6736173798840355e-18,-2.5535156641123371e-16,0.97212435219299986,0.15048644760931434,3.5403330217269584e-21,1.9615824477264549e-16,1
256,1.8028169014084507,0.014160156289896107,0.014160156289632313,0.014160156289632313,0.014160156289632313,-5.7699776497876248e-18,3.9632319729154525e-11,0.014160156289632306,3.9632321729987652e-11,6.9388939039072284e-18,-2.5535156641123411e-16,0.97199431273957926,0.15399457460731084,3.1896084420044747e-21,1.2971546076229769e-16,1
257,1.8098591549295775,0.014160156289632313,0.014160156289361066,0.014160156289361066,0.014160156289361066,-5.7991749067606945e-18,3.9361072565041227e-11,0.014160156289361058,3.936107516311349e-11,8.6736173798840355e-18,-2.5535156641123766e-16,0.97131699246474767,0.15749432662105009,5.1483721325300442e-21,1.0894883600166692e-16,1
258,1.8169014084507042,0.014160156289361066,0.014160156289082291,0.014160156289082291,0.014160156289082291,-5.8290283571490562e-18,3.9082297901803448e-11,0.014160156289082283,3.9082299896353589e-11,8.6736173798840355e-18,-2.5535156641125028e-16,0.97005951787164779,0.16098551331676103,3.7851784830426546e-21,1.3605254518888155e-16,1
259,1.823943661971831,0.014160156289082291,0.014160156288795927,0.014160156288795925,0.014160156288795925,-5.8595321778535907e-18,3.8795931546261567e-11,0.014160156288795918,3.8795933479662814e-11,6.9388939039072284e-18,-2.5535156641125028e-16,0.96818966187262878,0.16446794482649768,4.7910301079071363e-21,7.2190212401231121e-17,1
